g,d.parameters.campaign,d.parameters.locationSurrounding,d.parameters.team,d.parameters.motive,d.parameters.targetGroup,d.coordinates._latitude,d.coordinates._longitude,d.deletedAt._seconds,d.deletedAt._nanoseconds,d.createdBy,d.uuid,d.createdAt._seconds,d.createdAt._nanoseconds,d.location._latitude,d.location._longitude,d.removedBy,d.updatedAt._seconds,d.updatedAt._nanoseconds,d.updatedBy,d.state,l._latitude,l._longitude,d.deletedBy,campaign
u281zxx5n0,['Kommunalwahl München 2020'],"['Wohnen', 'Freizeit ', 'Essen']",SchwaWe,Wohnen + E-Behörden,"['Fußgänger', 'Radfahrer', 'Autofahrer']",48.16183410293003,11.589470598846674,1584628980.0,425000000.0,neq53qFDHOcsdmzELehckJ5o5rG3,c5bd9182-dafe-4604-83fa-661d4bf96e83,1578741367,123000000,48.16183410293003,11.589470598846674,rgiXeg2mLobPZNBfx8JlvkrW8xG3,1584628981,465000000,rgiXeg2mLobPZNBfx8JlvkrW8xG3,removed,48.16183410293003,11.589470598846674,,Kommunalwahl München 2020
u284jgnm5t,,"['Essen', 'Wohnen']",,Wohnen + E-Behörden,"['Radfahrer', 'Autofahrer', 'Fußgänger']",48.1814320277571,11.511422004550695,,,HgM385Ff84YmItF4qjVY8OGvuih2,c5c01fd0-e1e0-4ee1-8aad-40ebfede30c0,1583091514,262000000,,,,1583091514,262000000,HgM385Ff84YmItF4qjVY8OGvuih2,active,48.1814320277571,11.511422004550695,,nan
u1x0tqj4g3,Bürgerschaftswahl Hamburg,"['Straße', 'Wohnen', 'Freizeit ']",,Patrick/Mira + Patrick/Mira,"['Fußgänger', 'Autofahrer', 'Radfahrer']",53.55882977576016,10.081477034837008,1583511070.0,782000000.0,FvMZqZ9ggTTgblDN9ueBSC99Lw23,c5c97314-1072-455d-ad54-256b7869c106,1582610066,481000000,53.55882977576016,10.081477034837008,EMn8AUHdI5cbQIYITA1swmDqm9q1,1582610066,481000000,FvMZqZ9ggTTgblDN9ueBSC99Lw23,removed,53.55882977576016,10.081477034837008,,Bürgerschaftswahl Hamburg
u1x0dtygy2,Bürgerschaftswahl Hamburg,,Altona 1,Verkehr + Wohnen,,53.55762207100851,9.96315473690629,1583079948.0,898000000.0,FPfRO5KQ74biKXZSTAzQ9KuymZx1,c5ded566-8104-46f7-8213-87f0ae84f2b8,1579970383,915000000,53.55762207100851,9.96315473690629,FvMZqZ9ggTTgblDN9ueBSC99Lw23,1579970383,915000000,FPfRO5KQ74biKXZSTAzQ9KuymZx1,removed,53.55762207100851,9.96315473690629,,Bürgerschaftswahl Hamburg
u2845d3gv7,,"['Freizeit ', 'U-Bahn', 'Straße']",Team Dachau,Mobilität + Umwelt,"['Radfahrer', 'Fußgänger', 'Autofahrer']",48.17708507453506,11.406445037573576,,,YStmwo5f0QaaxpOwstLh6gDwH3a2,c5e31629-9860-4643-93f3-307bc1def78a,1583438667,710000000,,,,1583438667,710000000,YStmwo5f0QaaxpOwstLh6gDwH3a2,active,48.17708507453506,11.406445037573576,,nan
u1x0s034q6,Bürgerschaftswahl Hamburg,"['Straße', 'Wohnen', 'Einkaufen']",,Hafen + Wohnen,"['Fußgänger', 'Autofahrer']",53.52716248494469,10.02118332311511,1582980801.0,955000000.0,NISiXJvou2OIg0ygvLTQni8z6Gm1,c5eee33f-980d-4a08-819f-3a5797ab8ddb,1579959783,824000000,53.52716248494469,10.02118332311511,NISiXJvou2OIg0ygvLTQni8z6Gm1,1579959783,825000000,NISiXJvou2OIg0ygvLTQni8z6Gm1,removed,53.52716248494469,10.02118332311511,,Bürgerschaftswahl Hamburg
u281uv3j25,['Kommunalwahl München 2020'],"['S-Bahn', 'Einkaufen', 'Straße']",Die Hobbits,Mobilität + Umwelt,['Autofahrer'],48.14987695113234,11.460116039961576,1584479113.0,59000000.0,neq53qFDHOcsdmzELehckJ5o5rG3,c5ff55eb-a445-44df-bdc5-3a1906b4245a,1578233320,976000000,48.14987695113234,11.460116039961576,HWTuFmLdJIdK2BS0P8BaZXvyHNB3,1578233596,240000000,neq53qFDHOcsdmzELehckJ5o5rG3,removed,48.14987695113234,11.460116039961576,,Kommunalwahl München 2020
u284q3nrz4,Kommunalwahl München 2020,"['Straße', 'Wohnen']",Team Dachau,Wohnen + E-Behörden,"['Fußgänger', 'Radfahrer', 'Autofahrer']",48.2148452224491,11.533542182296515,,,1pJ4QcpOzWWMthelFUY0Cz59eLK2,c6144f79-d117-4fb1-8865-4a9360d5b108,1581857566,405000000,,,,1581857566,405000000,1pJ4QcpOzWWMthelFUY0Cz59eLK2,active,48.2148452224491,11.533542182296515,,Kommunalwahl München 2020
u1x0g23b8f,Bürgerschaftswahl Hamburg,"['Firma', 'Wohnen', 'Freizeit ', 'Einkaufen', 'U-Bahn']",,Hafen + Hafen,"['Fußgänger', 'Autofahrer', 'Radfahrer']",53.57080883508148,9.98901391401887,1581164503.0,518000000.0,YIW7jL69KyQ31PHghcj9sZaW0dH2,c61670d2-2e9f-46d7-970d-61e2093579b2,1579900982,108000000,53.57080883508148,9.98901391401887,zMZXSe2xtOVciEXqThvtAJfx87p2,1579900982,108000000,YIW7jL69KyQ31PHghcj9sZaW0dH2,removed,53.57080883508148,9.98901391401887,,Bürgerschaftswahl Hamburg
u281vfbq9g,Kommunalwahl München 2020,['Straße'],,Wohnen + E-Behörden,"['Fußgänger', 'Radfahrer', 'Autofahrer']",48.13635553962974,11.503110509365797,,,BLZdgRcL5rXY5g1iCRXgKhYH5cK2,c6182baf-db53-40ad-8ec2-5b6320c9d605,1583190447,743000000,,,,1583190447,743000000,BLZdgRcL5rXY5g1iCRXgKhYH5cK2,active,48.13635553962974,11.503110509365797,,Kommunalwahl München 2020
u281xs4v89,,['Straße'],,Wohnen + E-Behörden,"['Fußgänger', 'Radfahrer', 'Autofahrer']",48.099097458229494,11.58339774236083,,,MXnc2ii9M8MA1GjBtapzdaBwUff2,c61d88a6-1b53-42a8-99b5-0b6d34926d2a,1578671245,459000000,,,,1578671245,466000000,MXnc2ii9M8MA1GjBtapzdaBwUff2,active,48.099097458229494,11.58339774236083,,nan
u1x0emcg2r,Bürgerschaftswahl Hamburg,"['Straße', 'Bus', 'Einkaufen', 'Freizeit ', 'Firma']",,Verkehr + Wohnen,"['Fußgänger', 'Autofahrer', 'Radfahrer']",53.55757228486042,9.988994468003511,1582967723.0,875000000.0,PBGwt00TpcVaLoMXkwLAyWGPGnc2,c62711b0-793d-474e-8aa2-719d80294e0f,1580038375,969000000,53.55757228486042,9.988994468003511,qQjF8P3MXhSMAwaUJrARJICz3Y33,1580038375,969000000,PBGwt00TpcVaLoMXkwLAyWGPGnc2,removed,53.55757228486042,9.988994468003511,,Bürgerschaftswahl Hamburg
u0zgb1n2yb,Bamberg,['Bildung'],,Wohnen + E-Behörden,"['Autofahrer', 'Radfahrer']",49.88355418163077,10.907318461686373,1584696368.0,431000000.0,ZJOVmjHhlXWIKJo9StZZEeGmVly2,c627da46-6628-4f9a-9660-5a37f0ec72c7,1581729020,149000000,49.88355418163077,10.907318461686373,ZJOVmjHhlXWIKJo9StZZEeGmVly2,1581729020,149000000,ZJOVmjHhlXWIKJo9StZZEeGmVly2,removed,49.88355418163077,10.907318461686373,,Bamberg
u1x0escz7x,Bürgerschaftswahl Hamburg,"['Straße', 'Freizeit ', 'Firma', 'Essen']",,Hafen + Patrick/Mira,"['Fußgänger', 'Radfahrer']",53.55276572772135,10.000122617930174,1582973688.0,85000000.0,PBGwt00TpcVaLoMXkwLAyWGPGnc2,c62e7031-fff8-43c5-b6ed-92178356e7cd,1580045776,299000000,53.55276572772135,10.000122617930174,PBGwt00TpcVaLoMXkwLAyWGPGnc2,1582973688,877000000,PBGwt00TpcVaLoMXkwLAyWGPGnc2,removed,53.55276572772135,10.000122617930174,,Bürgerschaftswahl Hamburg
u0zgbe6f1w,Bamberg,,,Wohnen + E-Behörden,"['Autofahrer', 'Fußgänger', 'Radfahrer']",49.89616011420739,10.924259293824434,1584563656.0,3000000.0,ExdY6DG9uOhTGhfTxzOINcdhKup1,c6327353-60d7-410c-8995-039d61e0c81f,1581716681,968000000,49.89616011420739,10.924259293824434,ExdY6DG9uOhTGhfTxzOINcdhKup1,1581716681,968000000,ExdY6DG9uOhTGhfTxzOINcdhKup1,removed,49.89616011420739,10.924259293824434,,Bamberg
u1x0dqtws3,Bürgerschaftswahl Hamburg,,Altona 1,Verkehr + Wohnen,,53.56222251147008,9.950363952666521,1582966375.0,451000000.0,dfEvUvtCz9SxbB4v6TEbfJHPXml1,c633041d-762d-453e-8fff-59e15613545d,1579900678,465000000,53.56222251147008,9.950363952666521,zMZXSe2xtOVciEXqThvtAJfx87p2,1579900678,465000000,dfEvUvtCz9SxbB4v6TEbfJHPXml1,removed,53.56222251147008,9.950363952666521,,Bürgerschaftswahl Hamburg
u281um5mm9,Kommunalwahl München 2020,['Einkaufen'],,Wohnen + E-Behörden,['Fußgänger'],48.148493081973115,11.441476363688707,,,yPorF49fmyQ5ezcNBDwpqxLuZlg2,c6332cb9-8b06-44ef-9d26-6469c04d5a2b,1578312320,164000000,,,,1578312320,164000000,yPorF49fmyQ5ezcNBDwpqxLuZlg2,active,48.148493081973115,11.441476363688707,,Kommunalwahl München 2020
u281znqsvu,Kommunalwahl München 2020,,,,,48.15529110539094,11.56679118052125,,,ihPzNAGmQdatZW7rFD8q3cNubuS2,c6357ebd-f5f5-40e4-a373-20aa1bb79972,1579268451,271000000,,,,1579268451,271000000,ihPzNAGmQdatZW7rFD8q3cNubuS2,active,48.15529110539094,11.56679118052125,,Kommunalwahl München 2020
u281zxuf13,['Kommunalwahl München 2020'],"['U-Bahn', 'Bus', 'Straße']",SchwaWe,Mobilität + Umwelt,"['Fußgänger', 'Radfahrer', 'Autofahrer']",48.16303950125075,11.586175840348005,1584462896.0,521000000.0,neq53qFDHOcsdmzELehckJ5o5rG3,c647f419-bb83-4924-957e-43e99fdb9899,1578748831,142000000,48.16303950125075,11.586175840348005,rgiXeg2mLobPZNBfx8JlvkrW8xG3,1578748836,167000000,neq53qFDHOcsdmzELehckJ5o5rG3,removed,48.16303950125075,11.586175840348005,,Kommunalwahl München 2020
u1x0b2mye9,Bürgerschaftswahl Hamburg 2020,"['Wohnen', 'Straße', 'Einkaufen']",Team West,Lina,"['Radfahrer', 'Autofahrer', 'Fußgänger']",53.57183299351697,9.862785134464502,1582968959.0,988000000.0,OFdUjpbNLXZoeRPWB5YjxRxjzRH3,c65c4427-f3a4-4e81-90b0-2bed169d5203,1579952847,929000000,53.57183299351697,9.862785134464502,OFdUjpbNLXZoeRPWB5YjxRxjzRH3,1579952847,929000000,OFdUjpbNLXZoeRPWB5YjxRxjzRH3,removed,53.57183299351697,9.862785134464502,,Bürgerschaftswahl Hamburg 2020
u284p57cqe,Kommunalwahl München 2020,,,,,48.18214763707304,11.563054863363504,,,ihPzNAGmQdatZW7rFD8q3cNubuS2,c668989a-a57f-44b4-a083-6ff51bb0ac6b,1580056134,506000000,,,,1580056134,506000000,ihPzNAGmQdatZW7rFD8q3cNubuS2,active,48.18214763707304,11.563054863363504,,Kommunalwahl München 2020
u2860rsptj,Kommunalwahl München 2020,"['Straße', 'Wohnen', 'Freizeit ']",Team Dachau,Mobilität + Umwelt,"['Autofahrer', 'Fußgänger']",48.2065783334832,11.618264112621546,1584541006.0,883000000.0,RwRvY0PtsoYOgcf3a7xxHfrV7YA3,c669689b-c050-46ce-834d-79160f7fcba7,1583311838,82000000,48.2065783334832,11.618264112621546,ecH4oADGTAWkYAJCQPcKVOrFKsw2,1583311838,82000000,RwRvY0PtsoYOgcf3a7xxHfrV7YA3,removed,48.2065783334832,11.618264112621546,,Kommunalwahl München 2020
u1x09tgw2r,Bürgerschaftswahl Hamburg,"['Straße', 'Wohnen', 'Bus']",Altona 2,Verkehr + Wohnen,"['Autofahrer', 'Fußgänger']",53.55809191379808,9.914487730711699,1582978160.0,53000000.0,xW9bqnosG2NgXnGYbMAwBecBkoZ2,c66dac28-038b-4813-83ff-3176d70cbfe0,1579982898,455000000,53.55809191379808,9.914487730711699,zMZXSe2xtOVciEXqThvtAJfx87p2,1579982898,455000000,xW9bqnosG2NgXnGYbMAwBecBkoZ2,removed,53.55809191379808,9.914487730711699,,Bürgerschaftswahl Hamburg
u281ugxjgh,Kommunalwahl München 2020,['Straße'],FCA,Mobilität + Umwelt,"['Fußgänger', 'Radfahrer', 'Autofahrer']",48.14035356933164,11.468483861535788,1584466829.0,617000000.0,mxXSkkpg2WSMvBp2OPyQ09DHeGk2,c6890dc6-e998-4808-8739-b79977c882dd,1581761299,431000000,48.14035356933164,11.468483861535788,HWTuFmLdJIdK2BS0P8BaZXvyHNB3,1581761299,431000000,mxXSkkpg2WSMvBp2OPyQ09DHeGk2,removed,48.14035356933164,11.468483861535788,,Kommunalwahl München 2020
u1x0dwxn9f,Bürgerschaftswahl Hamburg,,Altona 1,,,53.562223580475546,9.963307958096266,1582017411.0,786000000.0,FPfRO5KQ74biKXZSTAzQ9KuymZx1,c6abf273-718e-4ff8-b67f-43675918bf02,1579957954,648000000,53.562223580475546,9.963307958096266,dfEvUvtCz9SxbB4v6TEbfJHPXml1,1579957954,649000000,FPfRO5KQ74biKXZSTAzQ9KuymZx1,removed,53.562223580475546,9.963307958096266,,Bürgerschaftswahl Hamburg
u1x0f8guy2,Bürgerschaftswahl Hamburg,['Straße'],Team Bremen,Verkehr + Wohnen,"['Autofahrer', 'Radfahrer', 'Fußgänger']",53.57427263142062,9.959038216620684,1583583277.0,335000000.0,XlKwdjQwGUbIcFAIXEkQpxXyLjB2,c6b02e00-3923-4d21-b467-8505b3f50946,1579956246,472000000,53.57427263142062,9.959038216620684,dVaXof7yXsP8JWDWkUkT29lQWzs2,1579956246,472000000,XlKwdjQwGUbIcFAIXEkQpxXyLjB2,removed,53.57427263142062,9.959038216620684,,Bürgerschaftswahl Hamburg
u1x0ceeszh,,"['Straße', 'Freizeit ', 'S-Bahn', 'Bus']",,Verkehr + Verkehr,"['Fußgänger', 'Radfahrer']",53.589401667602395,9.914777409285307,1583573919.0,952000000.0,tLhHsNm5L2SIfIEM0RQGZnsA1dm2,c6b7ab8d-a86b-4026-966d-da64479d96ef,1579905524,542000000,53.589401667602395,9.914777409285307,dVaXof7yXsP8JWDWkUkT29lQWzs2,1579905558,867000000,tLhHsNm5L2SIfIEM0RQGZnsA1dm2,removed,53.589401667602395,9.914777409285307,,nan
u284j7997t,Kommunalwahl München 2020,['Bildung'],,Mobilität + Umwelt,['Fußgänger'],48.18353264533911,11.482929904013874,1584810954.0,726000000.0,yPorF49fmyQ5ezcNBDwpqxLuZlg2,c6ba8132-f044-4509-b0fa-868bd36f5c0a,1581421007,922000000,48.18353264533911,11.482929904013874,HgM385Ff84YmItF4qjVY8OGvuih2,1581421007,925000000,yPorF49fmyQ5ezcNBDwpqxLuZlg2,removed,48.18353264533911,11.482929904013874,,Kommunalwahl München 2020
u0zgb59xxb,Bamberg,['S-Bahn'],,Wohnen + E-Behörden,['Autofahrer'],49.89844684472476,10.9008395858109,1584648023.0,722000000.0,ZJOVmjHhlXWIKJo9StZZEeGmVly2,c6c12dd2-c615-47e4-95dd-c46f894b03a5,1581719168,641000000,49.89844684472476,10.9008395858109,p8FwinOrUVeU9lpbFVdFkwXVOwb2,1581719168,641000000,ZJOVmjHhlXWIKJo9StZZEeGmVly2,removed,49.89844684472476,10.9008395858109,,Bamberg
u1x0sug793,Bürgerschaftswahl Hamburg,"['Firma', 'Straße', 'Wohnen']",,Verkehr + Verkehr,"['Radfahrer', 'Autofahrer', 'Fußgänger']",53.552090492073546,10.057011265307665,1582983844.0,608000000.0,FvMZqZ9ggTTgblDN9ueBSC99Lw23,c6c62561-dffe-4a20-b423-ee06e0592356,1579967980,754000000,53.552090492073546,10.057011265307665,FvMZqZ9ggTTgblDN9ueBSC99Lw23,1579967980,754000000,FvMZqZ9ggTTgblDN9ueBSC99Lw23,removed,53.552090492073546,10.057011265307665,,Bürgerschaftswahl Hamburg
u281zhfvu7,,,,,,48.14721380861417,11.561580654233694,,,ZnKYuCrMU9YxypvTAtGuVZ08N753,c6c73622-7595-4ffe-920d-12be81d09b37,1578237758,102000000,,,,1578237758,103000000,ZnKYuCrMU9YxypvTAtGuVZ08N753,active,48.14721380861417,11.561580654233694,,nan
u281ydzqbf,Kommunalwahl München 2020,['Einkaufen'],,Wohnen + E-Behörden,['Fußgänger'],48.13639285039717,11.545633245259523,1584540186.0,643000000.0,BLZdgRcL5rXY5g1iCRXgKhYH5cK2,c6cee697-5240-4c96-9a68-956314acaeaf,1578230579,980000000,48.13639285039717,11.545633245259523,QQKOOM53abg5uc0gDRGPiiyoqa83,1578230579,980000000,BLZdgRcL5rXY5g1iCRXgKhYH5cK2,removed,48.13639285039717,11.545633245259523,,Kommunalwahl München 2020
u1x0ucgsg1,Bürgerschaftswahl Hamburg,,,Wohnen + Wohnen,"['Fußgänger', 'Autofahrer', 'Anwohner']",53.57977288028228,10.057435724884272,1583012754.0,689000000.0,YAT3giGPyJV5yfNyiCo54chlK4g2,c6d9f410-9083-46dd-bcf7-55ed0f5379d7,1579968963,305000000,53.57977288028228,10.057435724884272,BdsnyalNOJcI7JvHIsEAOTnsRct1,1579968978,434000000,YAT3giGPyJV5yfNyiCo54chlK4g2,removed,53.57977288028228,10.057435724884272,,Bürgerschaftswahl Hamburg
u1x0c8wzbe,Bürgerschaftswahl Hamburg,"['Straße', 'Industrie']",Altona 2,Wohnen + Wohnen,"['Fußgänger', 'Radfahrer', 'Autofahrer']",53.573432125524846,9.918962325900793,1582974497.0,589000000.0,zMZXSe2xtOVciEXqThvtAJfx87p2,c6e777b9-cfbf-4358-adac-116b22f48d4c,1579953401,356000000,53.573432125524846,9.918962325900793,zMZXSe2xtOVciEXqThvtAJfx87p2,1579956102,112000000,zMZXSe2xtOVciEXqThvtAJfx87p2,removed,53.573432125524846,9.918962325900793,,Bürgerschaftswahl Hamburg
u0zezcrs5u,Bamberg,,,Kandidaten,['Kandidaten'],49.88550930781834,10.89791614562273,1584536793.0,509000000.0,hOniEUN9VtT1rLt17ERT94oYr3q1,c70d837f-0223-45b1-b540-1b1255caeae1,1583510936,917000000,49.88550930781834,10.89791614562273,abeJxCSSreUhYTxuW8I9fy8CGML2,1583510936,917000000,hOniEUN9VtT1rLt17ERT94oYr3q1,removed,49.88550930781834,10.89791614562273,,Bamberg
u2838kwbd9,['Kommunalwahl München 2020'],,,Kandidaten,['Fußgänger'],48.10098505848767,11.621927339583635,,,RtMB3Ma6kPUKZBOTlvFsR0irkRf1,c70f1fd8-1ac5-4e1c-86e2-254838574661,1578241147,393000000,48.10098505848767,11.621927339583635,,1582584008,490000000,jN38LSISX0WzWz1ofgRho88c3J52,active,48.10098505848767,11.621927339583635,,Kommunalwahl München 2020
u281xqqe5s,,['Straße'],,Mobilität + Umwelt,"['Fußgänger', 'Radfahrer', 'Autofahrer']",48.111045244767695,11.577684972435236,1581948901.0,666000000.0,MXnc2ii9M8MA1GjBtapzdaBwUff2,c733edda-4740-4ea8-a076-a7c415c41e62,1578556882,999000000,48.111045244767695,11.577684972435236,MXnc2ii9M8MA1GjBtapzdaBwUff2,1578556882,999000000,MXnc2ii9M8MA1GjBtapzdaBwUff2,removed,48.111045244767695,11.577684972435236,,nan
u1x0ehyw4g,Bürgerschaftswahl Hamburg,"['S-Bahn', 'Firma']",Team Eagl,Hafen + Wohnen,['Fußgänger'],53.55252949815661,9.984640907496214,1582971421.0,695000000.0,Edj4dtEM65OpvVuQF7qWI1K4GHr1,c74659e7-ae7b-4a20-bcea-6718e6242653,1579907050,94000000,53.55252949815661,9.984640907496214,PBGwt00TpcVaLoMXkwLAyWGPGnc2,1582971422,579000000,PBGwt00TpcVaLoMXkwLAyWGPGnc2,removed,53.55252949815661,9.984640907496214,,Bürgerschaftswahl Hamburg
u1x0dsytq8,,,,Hafen + Wohnen,,53.552384898358675,9.962820131331682,1582976268.0,824000000.0,qQjF8P3MXhSMAwaUJrARJICz3Y33,c747c28e-bada-4234-9430-22bcccae0818,1579973919,105000000,53.552384898358675,9.962820131331682,PBGwt00TpcVaLoMXkwLAyWGPGnc2,1582976269,449000000,PBGwt00TpcVaLoMXkwLAyWGPGnc2,removed,53.552384898358675,9.962820131331682,,nan
u281yv1g56,Kommunalwahl München 2020,"['Straße', 'Wohnen']",,Wohnen + E-Behörden,['Fußgänger'],48.14810977560974,11.549178790301085,1585118380.0,732000000.0,hwNroO7acGNWB8kkJ0jR1mpOt883,c74f0018-c9db-4cf0-983c-dd830968d7a7,1582452049,289000000,48.14810977560974,11.549178790301085,HgM385Ff84YmItF4qjVY8OGvuih2,1582452049,290000000,hwNroO7acGNWB8kkJ0jR1mpOt883,removed,48.14810977560974,11.549178790301085,,Kommunalwahl München 2020
u281wqpr27,Kommunalwahl München 2020,['Straße'],,Mobilität + Umwelt,"['Fußgänger', 'Radfahrer', 'Autofahrer']",48.11039644245132,11.53463451191783,1584353051.0,804000000.0,BLZdgRcL5rXY5g1iCRXgKhYH5cK2,c75515ee-143a-44b8-a8d1-58b4715afc96,1582447097,135000000,48.11039644245132,11.53463451191783,BLZdgRcL5rXY5g1iCRXgKhYH5cK2,1582447097,135000000,BLZdgRcL5rXY5g1iCRXgKhYH5cK2,removed,48.11039644245132,11.53463451191783,,Kommunalwahl München 2020
u1x0g4u43v,Bürgerschaftswahl Hamburg,"['Einkaufen', 'Freizeit ', 'Wohnen', 'Straße']",,Wohnen + Philipp,"['Fußgänger', 'Autofahrer', 'Radfahrer']",53.58485563820658,9.981162417680025,1583140420.0,358000000.0,ldaWw8gOw5OcDZqmK1RFIveUzgg1,c770dfc4-1256-4ac3-ac97-aedf78dc6ae5,1579948777,234000000,53.58485563820658,9.981162417680025,ldaWw8gOw5OcDZqmK1RFIveUzgg1,1579948777,234000000,ldaWw8gOw5OcDZqmK1RFIveUzgg1,removed,53.58485563820658,9.981162417680025,,Bürgerschaftswahl Hamburg
u281zjwbdp,,,,,,48.15045450740703,11.566979605704546,,,ZnKYuCrMU9YxypvTAtGuVZ08N753,c782cc03-7ca2-4f9d-ab5c-e7b53601d0c9,1578240197,741000000,,,,1578240197,742000000,ZnKYuCrMU9YxypvTAtGuVZ08N753,active,48.15045450740703,11.566979605704546,,nan
u1x0sv891x,Bürgerschaftswahl Hamburg,"['U-Bahn', 'Straße', 'Freizeit ', 'Bildung', 'Park', 'Schule', 'Kirche']",,Verkehr + Wohnen,"['Radfahrer', 'Autofahrer', 'Fußgänger']",53.555817476443934,10.053248796612024,1582984472.0,322000000.0,FvMZqZ9ggTTgblDN9ueBSC99Lw23,c79189bc-0d5e-4a16-a631-8b3c03cc1420,1579968126,189000000,53.555817476443934,10.053248796612024,FvMZqZ9ggTTgblDN9ueBSC99Lw23,1579968126,189000000,FvMZqZ9ggTTgblDN9ueBSC99Lw23,removed,53.555817476443934,10.053248796612024,,Bürgerschaftswahl Hamburg
u1x00z67x7,Bürgerschaftswahl Hamburg,,,Hafen + Hafen,,53.477944398230925,9.880115892738104,1582967586.0,927000000.0,vRs7bqLgbaZOrY9viLatNAzZrgD2,c7a436af-2891-4f01-b302-eceff01bd0f1,1579898800,312000000,53.477944398230925,9.880115892738104,nLp6yL09kLYy4XDxIb4kMjer8RX2,1579898800,312000000,vRs7bqLgbaZOrY9viLatNAzZrgD2,removed,53.477944398230925,9.880115892738104,,Bürgerschaftswahl Hamburg
u281xxqx8k,,"['Straßenbahn ', 'Strasse', 'Wohnen']",,Wohnen + E-Behörden,"['Fußgänger', 'Radfahrer', 'Autofahrer']",48.117306858709775,11.588537525385618,,,MXnc2ii9M8MA1GjBtapzdaBwUff2,c7aa62b6-1e7c-404b-ae92-897f50d5a8e9,1578689716,7000000,,,,1578689716,7000000,MXnc2ii9M8MA1GjBtapzdaBwUff2,active,48.117306858709775,11.588537525385618,,nan
u2860r2371,Kommunalwahl München 2020,,,Mobilität + Umwelt,"['Fußgänger', 'Radfahrer', 'Autofahrer']",48.204110806499486,11.613028440624475,1584544973.0,434000000.0,ERGhPuFp4me4geGlYnf0ZejwmlZ2,c7c2e1e6-2857-4559-9d40-3d7c28733e5a,1583075472,399000000,48.204110806499486,11.613028440624475,ecH4oADGTAWkYAJCQPcKVOrFKsw2,1583075472,399000000,ERGhPuFp4me4geGlYnf0ZejwmlZ2,removed,48.204110806499486,11.613028440624475,,Kommunalwahl München 2020
u1x047ewz4,Bürgerschaftswahl Hamburg,,,Wohnen + Patrick/Mira,,53.45789692197419,9.947734382003546,1582982052.0,711000000.0,nLp6yL09kLYy4XDxIb4kMjer8RX2,c7efedf7-6433-417a-b72b-51c81ad188ca,1579910277,413000000,53.45789692197419,9.947734382003546,nLp6yL09kLYy4XDxIb4kMjer8RX2,1579910339,393000000,nLp6yL09kLYy4XDxIb4kMjer8RX2,removed,53.45789692197419,9.947734382003546,,Bürgerschaftswahl Hamburg
u283cu2twu,[],['S-Bahn'],,Wohnen + E-Behörden,"['Fußgänger', 'Radfahrer']",48.14443046871311,11.679452005773783,,,OZZUbaCHqTSvXyqQam2w1OkZZT53,c802afff-1c68-428d-bbc9-52f5a2080247,1578320507,494000000,,,,1578320507,494000000,OZZUbaCHqTSvXyqQam2w1OkZZT53,active,48.14443046871311,11.679452005773783,,
u281yv9e7b,Kommunalwahl München 2020,"['Wohnen', 'Straße']",,Wohnen + E-Behörden,['Fußgänger'],48.15089116969406,11.54885759577155,1585118410.0,857000000.0,hwNroO7acGNWB8kkJ0jR1mpOt883,c8050538-5e10-4a89-a925-ba4338cfd7e6,1582467542,444000000,48.15089116969406,11.54885759577155,HgM385Ff84YmItF4qjVY8OGvuih2,1582467542,444000000,hwNroO7acGNWB8kkJ0jR1mpOt883,removed,48.15089116969406,11.54885759577155,,Kommunalwahl München 2020
u284n3k971,Kommunalwahl München 2020,"['U-Bahn', 'Freizeit ', 'Firma']",,Kandidaten,['Fußgänger'],48.17115027617356,11.530970949679613,1585291650.0,445000000.0,jN38LSISX0WzWz1ofgRho88c3J52,c808fbcb-832d-4d5e-a32d-872ebb1a092b,1582574899,822000000,48.17115027617356,11.530970949679613,HgM385Ff84YmItF4qjVY8OGvuih2,1582574917,25000000,jN38LSISX0WzWz1ofgRho88c3J52,removed,48.17115027617356,11.530970949679613,,Kommunalwahl München 2020
u0zezfbchx,Bamberg,,,Mobilität + Umwelt,"['Fußgänger', 'Radfahrer', 'Autofahrer']",49.89324937219431,10.888676103204489,1584642119.0,840000000.0,p8FwinOrUVeU9lpbFVdFkwXVOwb2,c80eb844-071b-4796-8855-5af5d3547be1,1581716912,876000000,49.89324937219431,10.888676103204489,p8FwinOrUVeU9lpbFVdFkwXVOwb2,1581733975,422000000,RmoL5J5TjfPVL4NlhRdsHpJtKSN2,removed,49.89324937219431,10.888676103204489,,Bamberg
u1wbxqc556,Bürgerschaftswahl Hamburg 2020,"['Wohnen', 'Einkaufen', 'Durchgangsstrasse']",Team West,Lina,"['Fußgänger', 'Radfahrer', 'Autofahrer']",53.56299876977018,9.81230964884162,1582969065.0,741000000.0,OFdUjpbNLXZoeRPWB5YjxRxjzRH3,c810f637-2dc7-470e-a5cb-4e713553a6d7,1580044640,615000000,53.56299876977018,9.81230964884162,OFdUjpbNLXZoeRPWB5YjxRxjzRH3,1580044640,615000000,OFdUjpbNLXZoeRPWB5YjxRxjzRH3,removed,53.56299876977018,9.81230964884162,,Bürgerschaftswahl Hamburg 2020
